article_url,comment_text,comment_date,cleaned_comment
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@J Ven: so if we had stayed in the EU we wouldn’t have any islamists or terror attacks………. just like France and Germany.,2025-01-31 09:02:00,j ven so if we had stayed in the eu we wouldnt have any islamists or terror attacks just like france and germany
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@david mcentee: And look how it stopped immigration and all the similar issues in the UK.
Oh wait, it has not stopped any of it, in fact it has gotten worse!",2025-01-31 11:38:00,david mcentee and look how it stopped immigration and all the similar issues in the uk oh wait it has not stopped any of it in fact it has gotten worse
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,Does Patel forget her party campaigned to stay in the eu?!!,2025-01-31 08:51:00,does patel forget her party campaigned to stay in the eu
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,@Sean: That b1.t.c.h. recommended to starve the Irish again to know their place during Brexit negotiations!,2025-01-31 11:53:00,sean that b1tch recommended to starve the irish again to know their place during brexit negotiations
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"and is there an appetite to listen to Un-United Kingdom in Brussels? No because there’s 9 potential countries and a possible another 1 as well. So U.K. eat your cake. Also stop holding N. Ireland, Scotland and Wales to ransoms and let them hold their independence referendum’s as then you will see them stop whining for referendums on constitutional change.",2025-01-31 11:53:00,and is there an appetite to listen to ununited kingdom in brussels no because theres 9 potential countries and a possible another 1 as well so uk eat your cake also stop holding n ireland scotland and wales to ransoms and let them hold their independence referendums as then you will see them stop whining for referendums on constitutional change
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"The clear economic pressure to re-engage with the EU is unavoidable. Both need a growth stimulus, so its time for real politic to engage and construct a new trading format.
The sooner the better for all.",2025-01-31 08:09:00,the clear economic pressure to reengage with the eu is unavoidable both need a growth stimulus so its time for real politic to engage and construct a new trading format the sooner the better for all
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@William Kelly: The EU tried to make Brexit as soft as possible for everybody. But the Brexiteers made it hard.
They did an Ulster Unionist positional stance. UK say EXIT, Like Ulster says NO.
They had no idea what that meant but it sounded good.
Led By Donkeys showed that. Google it and be shocked at what the leading Brexiteers said!",2025-01-31 11:42:00,william kelly the eu tried to make brexit as soft as possible for everybody but the brexiteers made it hard they did an ulster unionist positional stance uk say exit like ulster says no they had no idea what that meant but it sounded good led by donkeys showed that google it and be shocked at what the leading brexiteers said
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,They think it was a mistake ? Only a fool would doubt it was a total calamity.,2025-01-31 09:30:00,they think it was a mistake only a fool would doubt it was a total calamity
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"Wouldn’t put too much stock in those polls, especially with just 55% – a poll taken just before the vote showed Bremain was going to win, and yet….",2025-01-31 11:01:00,wouldnt put too much stock in those polls especially with just 55 a poll taken just before the vote showed bremain was going to win and yet
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"Yes Brexit was a bad idea for Britain. But also bad for Ireland.
Customs on uk imports, immigration levels increased, costs increased.
Bad for Britain, worse for Ireland.",2025-01-31 15:42:00,yes brexit was a bad idea for britain but also bad for ireland customs on uk imports immigration levels increased costs increased bad for britain worse for ireland
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"It’s probably still too early to say whether Brexit worked or not. Exports to Canada, Japan and Australia grew by 5% and FDI increased by 8.5% since Britain left the European Union. The British Pound has also stayed relatively strong apart from a brief dip back in 2022. However, regulations have not been cut and immigration has not been curbed. The number of boat crossings from France to England in the English Channel has increased by 25% since Brexit happened and no meaningful business regulations have been repealed by either the Tories or Labour. In fact, government spending has increased every year and the number of civil servants has expanded by nearly 15% in five years. In the end, both sides have a case to put forward and at least 10 years of data is needed to properly decide.",2025-02-01 02:45:00,its probably still too early to say whether brexit worked or not exports to canada japan and australia grew by 5 and fdi increased by 85 since britain left the european union the british pound has also stayed relatively strong apart from a brief dip back in 2022 however regulations have not been cut and immigration has not been curbed the number of boat crossings from france to england in the english channel has increased by 25 since brexit happened and no meaningful business regulations have been repealed by either the tories or labour in fact government spending has increased every year and the number of civil servants has expanded by nearly 15 in five years in the end both sides have a case to put forward and at least 10 years of data is needed to properly decide
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,"@William Jennings: At last, some sense",2025-02-01 06:46:00,william jennings at last some sense
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,How’s that going lads 5 years on,2025-01-31 23:32:00,hows that going lads 5 years on
https://www.thejournal.ie/brexit-fifth-anniversary-eu-uk-6610268-Jan2025/,Whats interesting is that most of the UK remainer politicians had family members in the EU commission.,2025-01-31 22:35:00,whats interesting is that most of the uk remainer politicians had family members in the eu commission
https://www.thejournal.ie/eu-uk-protocol-meeting-munich-5998738-Feb2023/,"The Brexit vote was carried without cross community support, but solely by UK mandate. DUP embraced this, now they demand that cross community support should be used to implement that decision. Changing rules mid game is their idea of democracy.",2023-02-18 09:05:00,the brexit vote was carried without cross community support but solely by uk mandate dup embraced this now they demand that cross community support should be used to implement that decision changing rules mid game is their idea of democracy
https://www.thejournal.ie/eu-uk-protocol-meeting-munich-5998738-Feb2023/,"@M Bowe: The DUP wanted to leave the EU but maintain a frictionless border with the Republic.
That’s wanting to eat your cake, have it too, and not put on any weight as a result of eating the cake.",2023-02-18 11:09:00,m bowe the dup wanted to leave the eu but maintain a frictionless border with the republic thats wanting to eat your cake have it too and not put on any weight as a result of eating the cake
https://www.thejournal.ie/eu-uk-protocol-meeting-munich-5998738-Feb2023/,"@Séamus MacIonnrachtaigh: i believe though i have not seen proof that some hardline Unionists, but certainly not Unionists from a farming background, saw Brexit as a way of re-establushing the hard border on the island",2023-02-18 12:01:00,séamus macionnrachtaigh i believe though i have not seen proof that some hardline unionists but certainly not unionists from a farming background saw brexit as a way of reestablushing the hard border on the island
